year,month,day,hour,tx_count,sin_month,sin_day,sin_hour,y
0,2,15,8,55139,0.8660254037844386,0.10116832198743228,0.8660254037844388,46566.0
0,2,15,9,58133,0.8660254037844386,0.10116832198743228,0.7071067811865476,61717.0
0,2,15,10,51901,0.8660254037844386,0.10116832198743228,0.49999999999999994,47608.0
0,2,15,11,59730,0.8660254037844386,0.10116832198743228,0.258819045102521,58705.0
0,2,15,12,61246,0.8660254037844386,0.10116832198743228,1.2246467991473532e-16,54497.0
0,2,15,13,66596,0.8660254037844386,0.10116832198743228,-0.25881904510252035,57725.0
0,2,15,14,74127,0.8660254037844386,0.10116832198743228,-0.5000000000000001,75092.0
0,2,15,15,64553,0.8660254037844386,0.10116832198743228,-0.7071067811865475,82420.0
0,2,15,16,56468,0.8660254037844386,0.10116832198743228,-0.8660254037844384,70402.0
0,2,15,17,66757,0.8660254037844386,0.10116832198743228,-0.9659258262890683,82498.0
0,2,15,18,64144,0.8660254037844386,0.10116832198743228,-1.0,64280.0
0,2,15,19,67894,0.8660254037844386,0.10116832198743228,-0.9659258262890684,51723.0
0,2,15,20,61036,0.8660254037844386,0.10116832198743228,-0.8660254037844386,56287.0
0,2,15,21,77119,0.8660254037844386,0.10116832198743228,-0.7071067811865477,52047.0
0,2,15,22,66735,0.8660254037844386,0.10116832198743228,-0.5000000000000004,76126.0
0,2,15,23,60353,0.8660254037844386,0.10116832198743228,-0.2588190451025207,73826.0
